GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US17031190100,17031190100,"Census Tract 1901, Cook County, Illinois",2534,225,413,143,266,73,41,54,0,11,91,94,0,11,0,11,15,24,0,11,15,24,2121,259,795,208,0,11,0,11,0,11,0,11,1236,275,90,73,90,73,0,11
1400000US17031190200,17031190200,"Census Tract 1902, Cook County, Illinois",5525,494,956,262,710,252,67,64,0,15,118,76,0,15,26,29,35,40,0,15,35,40,4569,503,2052,512,42,66,0,15,0,15,0,15,2346,534,129,110,99,103,30,50
1400000US17031190300,17031190300,"Census Tract 1903, Cook County, Illinois",5302,466,1812,298,1430,249,62,34,0,15,99,92,0,15,119,137,102,132,0,15,102,132,3490,493,2032,406,36,58,44,49,0,15,0,15,1332,410,46,53,46,53,0,15
1400000US17031190401,17031190401,"Census Tract 1904.01, Cook County, Illinois",3983,371,1617,262,1335,296,0,11,23,36,259,202,0,11,0,11,0,11,0,11,0,11,2366,353,1383,362,18,28,0,11,32,48,0,11,802,260,131,125,131,125,0,11
1400000US17031190402,17031190402,"Census Tract 1904.02, Cook County, Illinois",5434,502,1522,240,1382,250,33,41,0,15,97,128,0,15,0,15,10,15,0,15,10,15,3912,520,2258,520,0,15,31,37,0,15,0,15,1565,405,58,38,37,28,21,23
1400000US17031190601,17031190601,"Census Tract 1906.01, Cook County, Illinois",5126,589,800,306,487,293,223,134,0,15,90,105,0,15,0,15,0,15,0,15,0,15,4326,571,1782,639,14,21,0,15,0,15,0,15,2439,739,91,125,91,125,0,15
1400000US17031190602,17031190602,"Census Tract 1906.02, Cook County, Illinois",5867,627,1207,202,829,231,140,93,7,11,168,100,0,15,22,36,41,45,0,15,41,45,4660,605,2121,540,16,17,0,15,0,15,0,15,2471,674,52,63,52,63,0,15
1400000US17031190701,17031190701,"Census Tract 1907.01, Cook County, Illinois",2861,280,582,105,491,107,21,31,0,11,46,46,0,11,10,16,14,22,0,11,14,22,2279,279,1074,306,0,11,0,11,0,11,0,11,1176,320,29,43,20,30,9,13
1400000US17031190702,17031190702,"Census Tract 1907.02, Cook County, Illinois",5177,517,744,231,540,188,173,122,0,15,0,15,0,15,9,13,22,28,22,28,0,15,4433,550,1982,493,65,64,0,15,0,15,0,15,2386,606,0,15,0,15,0,15
1400000US17031190800,17031190800,"Census Tract 1908, Cook County, Illinois",7222,682,1098,237,966,223,31,33,8,12,0,15,0,15,60,96,33,30,0,15,33,30,6124,688,1820,520,60,67,0,15,0,15,0,15,4148,847,96,93,74,86,22,37
1400000US17031190900,17031190900,"Census Tract 1909, Cook County, Illinois",2226,308,298,149,234,135,34,28,0,11,0,11,0,11,21,34,9,15,0,11,9,15,1928,316,783,304,93,85,8,11,0,11,0,11,987,304,57,65,38,40,19,29
1400000US17031191000,17031191000,"Census Tract 1910, Cook County, Illinois",2653,298,332,206,135,64,77,69,0,11,120,189,0,11,0,11,0,11,0,11,0,11,2321,293,1300,282,4,8,0,11,0,11,0,11,901,240,116,101,87,93,29,41
1400000US17031191100,17031191100,"Census Tract 1911, Cook County, Illinois",7618,819,647,173,328,139,219,123,0,15,44,59,0,15,11,19,45,43,0,15,45,43,6971,841,2552,559,61,47,43,49,0,15,0,15,4169,960,146,91,66,45,80,77
1400000US17031191200,17031191200,"Census Tract 1912, Cook County, Illinois",3832,437,190,88,130,77,59,47,0,11,1,2,0,11,0,11,0,11,0,11,0,11,3642,453,1230,300,12,13,19,27,14,21,13,18,2301,455,53,50,35,47,18,16
1400000US17031191301,17031191301,"Census Tract 1913.01, Cook County, Illinois",5686,603,971,243,163,112,534,177,0,15,254,196,0,15,0,15,20,24,0,15,20,24,4715,627,1823,625,0,15,0,15,0,15,0,15,2626,636,266,185,35,32,231,187
1400000US17031191302,17031191302,"Census Tract 1913.02, Cook County, Illinois",5370,661,715,319,439,275,249,216,0,15,0,15,0,15,0,15,27,44,0,15,27,44,4655,722,2194,630,20,27,0,15,50,77,0,15,2291,575,100,113,100,113,0,15
1400000US17031200100,17031200100,"Census Tract 2001, Cook County, Illinois",4275,523,1230,202,847,187,116,61,0,11,184,134,0,11,0,11,83,55,0,11,83,55,3045,545,1240,436,116,93,28,52,0,11,0,11,1559,558,102,91,34,30,68,75
1400000US17031200200,17031200200,"Census Tract 2002, Cook County, Illinois",4805,439,709,241,411,160,132,100,24,39,85,115,0,11,30,38,27,41,0,11,27,41,4096,473,1583,452,38,63,0,11,27,44,0,11,2410,515,38,30,38,30,0,11
1400000US17031200300,17031200300,"Census Tract 2003, Cook County, Illinois",2130,284,269,101,214,98,0,11,0,11,55,48,0,11,0,11,0,11,0,11,0,11,1861,314,648,232,9,10,0,11,0,11,5,8,1134,242,65,88,59,88,6,8
1400000US17031200401,17031200401,"Census Tract 2004.01, Cook County, Illinois",3642,341,356,133,211,106,101,78,17,25,27,30,0,11,0,11,0,11,0,11,0,11,3286,365,1238,366,31,31,23,34,31,51,0,11,1881,452,82,67,21,21,61,65
1400000US17031200402,17031200402,"Census Tract 2004.02, Cook County, Illinois",4241,708,461,230,178,97,127,169,0,11,60,71,0,11,43,47,53,63,0,11,53,63,3780,731,1428,567,34,31,0,11,0,11,0,11,2173,619,145,109,120,107,25,37
1400000US17031210100,17031210100,"Census Tract 2101, Cook County, Illinois",3517,372,2194,344,1687,326,138,117,0,11,283,123,33,50,0,11,53,44,0,11,53,44,1323,368,1121,350,0,11,0,11,0,11,0,11,202,121,0,11,0,11,0,11
1400000US17031210400,17031210400,"Census Tract 2104, Cook County, Illinois",2780,269,983,159,790,163,47,37,0,11,80,45,0,11,10,10,56,53,8,12,48,53,1797,261,1323,277,0,11,0,11,0,11,0,11,426,202,48,58,5,8,43,57
1400000US17031210501,17031210501,"Census Tract 2105.01, Cook County, Illinois",3500,378,1279,218,1054,194,116,82,0,11,16,18,0,11,0,11,93,65,0,11,93,65,2221,420,1984,433,0,11,21,36,0,11,0,11,194,138,22,38,0,11,22,38
1400000US17031210502,17031210502,"Census Tract 2105.02, Cook County, Illinois",4653,543,1495,321,1208,292,127,98,9,15,57,58,0,11,0,11,94,79,0,11,94,79,3158,473,2880,488,19,30,0,11,0,11,0,11,259,159,0,11,0,11,0,11
1400000US17031210601,17031210601,"Census Tract 2106.01, Cook County, Illinois",2725,375,945,221,684,186,12,14,0,11,214,151,0,11,27,45,8,12,0,11,8,12,1780,353,1369,368,13,17,26,41,0,11,0,11,331,162,41,48,34,47,7,10
1400000US17031210602,17031210602,"Census Tract 2106.02, Cook County, Illinois",4032,466,1758,286,1413,261,129,128,9,14,137,77,0,11,0,11,70,59,0,11,70,59,2274,383,1828,338,71,83,0,11,9,15,0,11,281,167,85,70,37,38,48,58
1400000US17031210700,17031210700,"Census Tract 2107, Cook County, Illinois",4253,415,1724,213,1408,193,39,38,0,11,119,67,0,11,0,11,158,93,0,11,158,93,2529,416,2163,421,36,41,0,11,0,11,0,11,301,157,29,32,29,32,0,11
1400000US17031210800,17031210800,"Census Tract 2108, Cook County, Illinois",1081,134,491,121,459,123,2,3,0,11,22,21,0,11,0,11,8,14,0,11,8,14,590,147,391,177,0,11,0,11,0,11,6,9,188,129,5,10,0,11,5,10
1400000US17031210900,17031210900,"Census Tract 2109, Cook County, Illinois",2952,376,1737,338,1462,274,173,175,0,11,78,58,0,11,0,11,24,23,0,11,24,23,1215,412,1037,394,0,11,0,11,0,11,0,11,178,154,0,11,0,11,0,11
1400000US17031220300,17031220300,"Census Tract 2203, Cook County, Illinois",2177,186,1496,150,1341,139,48,30,6,9,45,29,0,11,0,11,56,52,0,11,56,52,681,156,417,141,0,11,0,11,0,11,0,11,87,72,177,94,82,47,95,77
1400000US17031220400,17031220400,"Census Tract 2204, Cook County, Illinois",2569,340,1859,307,1634,267,11,18,0,11,170,154,0,11,0,11,44,29,0,11,44,29,710,321,607,304,0,11,0,11,49,49,0,11,54,55,0,11,0,11,0,11
1400000US17031220500,17031220500,"Census Tract 2205, Cook County, Illinois",2552,218,2077,242,1806,246,90,90,0,11,106,68,0,11,0,11,75,79,0,11,75,79,475,142,387,134,24,24,0,11,10,16,0,11,43,52,11,13,0,11,11,13
1400000US17031220601,17031220601,"Census Tract 2206.01, Cook County, Illinois",1893,239,979,118,838,121,45,24,6,9,19,16,8,12,0,11,63,43,0,11,63,43,914,218,735,236,86,82,22,42,0,11,0,11,45,48,26,26,6,9,20,19
1400000US17031220602,17031220602,"Census Tract 2206.02, Cook County, Illinois",5164,545,3198,475,2600,469,257,203,43,73,250,253,0,15,0,15,48,36,0,15,48,36,1966,519,1673,494,54,66,0,15,13,20,0,15,178,126,48,56,1,2,47,56
1400000US17031220701,17031220701,"Census Tract 2207.01, Cook County, Illinois",3337,528,1011,225,742,141,187,183,0,11,27,32,0,11,0,11,55,46,0,11,55,46,2326,550,1914,558,0,11,8,14,0,11,0,11,395,217,9,14,9,14,0,11
1400000US17031220702,17031220702,"Census Tract 2207.02, Cook County, Illinois",3853,498,1018,192,736,161,129,73,0,11,104,103,0,11,0,11,49,37,0,11,49,37,2835,533,2268,523,117,139,0,11,0,11,0,11,393,221,57,65,57,65,0,11
1400000US17031220901,17031220901,"Census Tract 2209.01, Cook County, Illinois",2965,413,862,242,566,154,239,170,0,11,24,28,0,11,0,11,33,40,0,11,33,40,2103,397,1203,368,66,79,0,11,0,11,0,11,672,286,162,146,22,33,140,139
1400000US17031220902,17031220902,"Census Tract 2209.02, Cook County, Illinois",2943,321,585,109,515,103,18,17,0,11,15,14,0,11,0,11,37,27,0,11,37,27,2358,327,1982,288,13,17,5,7,0,11,0,11,286,156,72,54,21,24,51,51
1400000US17031221000,17031221000,"Census Tract 2210, Cook County, Illinois",2962,248,1051,159,683,147,263,142,0,11,47,33,0,11,11,12,47,51,0,11,47,51,1911,280,1559,317,12,19,0,11,0,11,0,11,294,133,46,57,0,11,46,57
1400000US17031221100,17031221100,"Census Tract 2211, Cook County, Illinois",5296,502,2973,414,2049,297,759,431,0,15,75,45,9,17,35,61,46,44,0,15,46,44,2323,477,1776,528,32,38,26,31,9,13,13,21,429,202,38,49,38,49,0,15
1400000US17031221200,17031221200,"Census Tract 2212, Cook County, Illinois",3249,335,1993,194,1661,216,206,121,0,11,45,30,0,11,0,11,81,58,0,11,81,58,1256,343,937,318,0,11,0,11,78,121,0,11,127,92,114,125,10,16,104,123
1400000US17031221300,17031221300,"Census Tract 2213, Cook County, Illinois",2803,320,1701,186,1395,191,119,79,0,11,123,80,0,11,7,19,57,55,0,11,57,55,1102,276,824,267,19,30,34,57,0,11,0,11,201,122,24,29,0,11,24,29
1400000US17031221400,17031221400,"Census Tract 2214, Cook County, Illinois",3067,328,1572,228,1340,207,111,123,0,11,91,62,12,20,0,11,18,19,0,11,18,19,1495,311,1202,284,0,11,0,11,0,11,0,11,232,150,61,61,0,11,61,61
1400000US17031221500,17031221500,"Census Tract 2215, Cook County, Illinois",2783,326,1945,362,1591,299,134,108,0,11,198,201,0,11,0,11,22,26,0,11,22,26,838,232,760,228,20,22,0,11,0,11,0,11,49,37,9,14,9,14,0,11
1400000US17031221600,17031221600,"Census Tract 2216, Cook County, Illinois",3025,268,2392,191,2139,197,88,123,0,11,105,47,0,11,8,12,52,49,28,45,24,23,633,227,485,246,108,94,0,11,12,18,0,11,28,45,0,11,0,11,0,11
1400000US17031222200,17031222200,"Census Tract 2222, Cook County, Illinois",2123,125,1894,127,1601,150,71,48,0,11,127,87,0,11,0,11,95,52,0,11,95,52,229,95,216,92,0,11,0,11,6,9,0,11,7,11,0,11,0,11,0,11
1400000US17031222500,17031222500,"Census Tract 2225, Cook County, Illinois",1622,188,591,128,531,132,33,31,0,11,7,9,0,11,0,11,20,18,0,11,20,18,1031,186,901,181,0,11,0,11,0,11,0,11,130,93,0,11,0,11,0,11
1400000US17031222600,17031222600,"Census Tract 2226, Cook County, Illinois",1517,150,948,111,800,114,75,40,0,11,55,48,0,11,0,11,18,20,5,8,13,14,569,151,392,134,0,11,6,9,0,11,0,11,113,71,58,53,10,13,48,51
1400000US17031222700,17031222700,"Census Tract 2227, Cook County, Illinois",2692,348,1200,239,843,141,296,208,10,14,27,17,0,11,0,11,24,21,0,11,24,21,1492,308,1314,315,5,8,31,52,0,11,0,11,116,64,26,27,9,15,17,19
1400000US17031222800,17031222800,"Census Tract 2228, Cook County, Illinois",972,145,204,82,174,83,28,28,0,11,0,11,0,11,0,11,2,3,0,11,2,3,768,178,580,162,23,29,0,11,0,11,0,11,151,96,14,26,0,11,14,26
1400000US17031222900,17031222900,"Census Tract 2229, Cook County, Illinois",926,168,237,86,146,68,84,61,7,10,0,11,0,11,0,11,0,11,0,11,0,11,689,151,492,148,24,23,0,11,0,11,0,11,163,114,10,11,10,11,0,11
1400000US17031230100,17031230100,"Census Tract 2301, Cook County, Illinois",1753,302,866,272,496,104,323,261,0,11,32,26,0,11,0,11,15,15,5,8,10,13,887,228,345,150,6,9,0,11,0,11,0,11,484,205,52,43,47,43,5,8
1400000US17031230200,17031230200,"Census Tract 2302, Cook County, Illinois",2131,334,630,238,191,91,387,235,0,11,24,27,0,11,0,11,28,29,0,11,28,29,1501,342,507,194,27,33,39,56,0,11,0,11,822,284,106,73,79,71,27,29
1400000US17031230300,17031230300,"Census Tract 2303, Cook County, Illinois",1033,165,101,57,78,42,0,11,20,47,0,11,0,11,0,11,3,6,3,6,0,11,932,181,274,155,0,11,0,11,0,11,0,11,658,249,0,11,0,11,0,11
1400000US17031230400,17031230400,"Census Tract 2304, Cook County, Illinois",2371,388,311,162,168,74,118,138,0,11,12,14,0,11,5,9,8,15,0,11,8,15,2060,393,650,204,0,11,13,14,8,11,0,11,1347,334,42,52,42,52,0,11
1400000US17031230500,17031230500,"Census Tract 2305, Cook County, Illinois",3729,593,576,327,69,54,367,230,0,11,140,207,0,11,0,11,0,11,0,11,0,11,3153,620,595,339,0,11,32,47,0,11,0,11,2320,669,206,172,153,140,53,84
1400000US17031230600,17031230600,"Census Tract 2306, Cook County, Illinois",6606,748,2190,587,126,67,1776,515,47,74,0,15,0,15,0,15,241,325,0,15,241,325,4416,728,891,468,43,47,0,15,0,15,0,15,3401,607,81,72,60,62,21,31
1400000US17031230700,17031230700,"Census Tract 2307, Cook County, Illinois",5677,577,809,210,355,197,396,172,0,15,9,16,0,15,0,15,49,56,0,15,49,56,4868,567,1256,440,46,48,42,58,0,15,0,15,3411,599,113,81,82,82,31,51
1400000US17031230800,17031230800,"Census Tract 2308, Cook County, Illinois",1359,200,179,80,153,77,26,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1180,208,408,140,28,30,12,18,0,11,0,11,691,236,41,48,41,48,0,11
1400000US17031230900,17031230900,"Census Tract 2309, Cook County, Illinois",5330,564,2170,494,908,214,894,411,0,15,132,102,0,15,78,121,158,100,0,15,158,100,3160,595,937,291,50,36,10,16,0,15,0,15,2092,568,71,55,19,22,52,50
1400000US17031231100,17031231100,"Census Tract 2311, Cook County, Illinois",1348,258,819,225,56,32,756,222,0,11,0,11,0,11,0,11,7,12,0,11,7,12,529,221,216,129,0,11,0,11,0,11,0,11,313,187,0,11,0,11,0,11
1400000US17031231200,17031231200,"Census Tract 2312, Cook County, Illinois",6138,647,3462,654,43,33,3112,617,13,23,0,15,0,15,254,201,40,50,0,15,40,50,2676,579,447,260,99,85,0,15,0,15,0,15,2045,657,85,99,23,36,62,95
1400000US17031231500,17031231500,"Census Tract 2315, Cook County, Illinois",6699,1229,6008,1105,174,179,5812,1107,0,15,0,15,22,34,0,15,0,15,0,15,0,15,691,602,24,32,45,71,0,15,0,15,0,15,622,600,0,15,0,15,0,15
1400000US17031240200,17031240200,"Census Tract 2402, Cook County, Illinois",1592,143,1378,118,1246,124,27,19,0,11,71,47,0,11,0,11,34,23,0,11,34,23,214,86,177,84,0,11,0,11,4,6,0,11,33,35,0,11,0,11,0,11
1400000US17031240300,17031240300,"Census Tract 2403, Cook County, Illinois",1251,125,1200,124,1021,129,51,73,0,11,85,46,0,11,0,11,43,27,4,7,39,26,51,35,35,30,0,11,0,11,0,11,0,11,10,12,6,8,6,8,0,11
1400000US17031240500,17031240500,"Census Tract 2405, Cook County, Illinois",2294,196,2078,162,1752,200,35,30,0,11,199,116,0,11,0,11,92,69,0,11,92,69,216,196,207,194,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11
1400000US17031240600,17031240600,"Census Tract 2406, Cook County, Illinois",1644,195,1045,139,834,157,124,125,0,11,35,28,0,11,0,11,52,40,0,11,52,40,599,196,520,200,46,39,0,11,0,11,0,11,33,41,0,11,0,11,0,11
1400000US17031240700,17031240700,"Census Tract 2407, Cook County, Illinois",1652,172,823,135,532,87,151,105,0,11,67,50,0,11,13,19,60,49,0,11,60,49,829,188,726,194,15,19,0,11,0,11,0,11,54,51,34,24,6,9,28,22
1400000US17031240800,17031240800,"Census Tract 2408, Cook County, Illinois",1587,220,649,109,495,75,96,57,0,11,4,12,0,11,0,11,54,36,0,11,54,36,938,221,665,249,5,7,0,11,0,11,0,11,238,119,30,24,12,12,18,20
1400000US17031240900,17031240900,"Census Tract 2409, Cook County, Illinois",1015,168,583,122,304,110,134,98,0,11,93,74,0,11,35,55,17,19,0,11,17,19,432,167,167,115,11,15,0,11,0,11,0,11,152,115,102,69,11,17,91,66
1400000US17031241000,17031241000,"Census Tract 2410, Cook County, Illinois",2220,281,1141,177,685,125,401,163,0,11,49,34,0,11,0,11,6,9,0,11,6,9,1079,232,584,200,53,59,0,11,9,12,0,11,413,224,20,24,20,24,0,11
1400000US17031241100,17031241100,"Census Tract 2411, Cook County, Illinois",3904,410,2394,260,1786,262,334,159,0,11,149,90,0,11,37,41,88,64,0,11,88,64,1510,369,795,305,70,59,0,11,25,41,0,11,400,203,220,192,220,192,0,11
1400000US17031241200,17031241200,"Census Tract 2412, Cook County, Illinois",1862,184,1445,207,1209,203,22,19,0,11,159,91,0,11,0,11,55,34,0,11,55,34,417,125,254,107,0,11,0,11,0,11,0,11,125,67,38,34,38,34,0,11
1400000US17031241300,17031241300,"Census Tract 2413, Cook County, Illinois",2031,169,1608,201,1339,128,180,110,0,11,32,36,0,11,0,11,57,41,3,5,54,41,423,228,36,25,0,11,0,11,0,11,0,11,366,212,21,28,21,28,0,11
1400000US17031241400,17031241400,"Census Tract 2414, Cook County, Illinois",5089,450,4598,462,3861,533,229,132,0,15,310,170,0,15,0,15,198,148,0,15,198,148,491,235,324,205,0,15,0,15,45,55,0,15,75,80,47,37,17,28,30,34
1400000US17031241500,17031241500,"Census Tract 2415, Cook County, Illinois",2911,322,2385,254,2081,270,71,59,0,11,136,73,0,11,0,11,97,56,0,11,97,56,526,269,331,162,45,51,0,11,8,13,0,11,142,226,0,11,0,11,0,11
1400000US17031241600,17031241600,"Census Tract 2416, Cook County, Illinois",3526,296,2544,263,2059,232,108,87,0,11,299,131,0,11,0,11,78,55,0,11,78,55,982,295,560,236,35,38,0,11,11,16,0,11,266,161,110,64,63,41,47,46
1400000US17031242000,17031242000,"Census Tract 2420, Cook County, Illinois",5156,764,3569,632,2642,523,616,268,0,15,184,110,0,15,0,15,127,86,0,15,127,86,1587,711,379,263,0,15,0,15,0,15,0,15,1165,687,43,52,43,52,0,15
1400000US17031242100,17031242100,"Census Tract 2421, Cook County, Illinois",3803,388,2954,286,2614,284,37,45,0,11,203,124,0,11,0,11,100,101,0,11,100,101,849,332,467,259,11,17,0,11,0,11,0,11,313,289,58,55,27,44,31,34
1400000US17031242200,17031242200,"Census Tract 2422, Cook County, Illinois",3373,323,2933,279,2519,264,81,58,41,48,148,72,0,11,85,138,59,42,0,11,59,42,440,213,193,102,143,154,0,11,0,11,0,11,104,112,0,11,0,11,0,11
1400000US17031242300,17031242300,"Census Tract 2423, Cook County, Illinois",3034,290,2729,284,2407,295,76,70,0,11,170,79,0,11,0,11,76,58,21,23,55,48,305,134,121,66,0,11,0,11,8,12,0,11,164,102,12,20,0,11,12,20
1400000US17031242400,17031242400,"Census Tract 2424, Cook County, Illinois",2866,274,2742,289,2609,285,46,31,0,11,46,34,0,11,0,11,41,42,0,11,41,42,124,74,49,35,0,11,0,11,0,11,0,11,75,76,0,11,0,11,0,11
1400000US17031242500,17031242500,"Census Tract 2425, Cook County, Illinois",3609,326,2588,305,2104,315,240,128,0,11,87,66,0,11,8,12,149,110,56,87,93,69,1021,314,530,213,0,11,0,11,9,14,0,11,453,295,29,49,29,49,0,11
1400000US17031242600,17031242600,"Census Tract 2426, Cook County, Illinois",5959,770,3877,590,2921,439,748,459,103,158,69,58,0,15,0,15,36,44,0,15,36,44,2082,830,1619,806,0,15,0,15,0,15,0,15,435,266,28,32,28,32,0,15
1400000US17031242700,17031242700,"Census Tract 2427, Cook County, Illinois",1627,188,983,164,511,80,374,142,0,11,54,41,0,11,0,11,44,30,12,19,32,23,644,146,379,130,0,11,0,11,0,11,0,11,204,112,61,42,27,30,34,31
1400000US17031242800,17031242800,"Census Tract 2428, Cook County, Illinois",1551,193,1161,188,1113,182,13,13,0,11,4,6,0,11,0,11,31,35,0,11,31,35,390,181,283,137,0,11,4,6,0,11,0,11,103,126,0,11,0,11,0,11
1400000US17031242900,17031242900,"Census Tract 2429, Cook County, Illinois",1601,202,1127,160,885,143,116,67,0,11,68,37,0,11,0,11,58,40,0,11,58,40,474,203,196,128,18,29,0,11,0,11,0,11,218,164,42,53,42,53,0,11
1400000US17031243000,17031243000,"Census Tract 2430, Cook County, Illinois",2273,250,1478,172,1315,199,61,71,0,11,88,65,0,11,0,11,14,15,0,11,14,15,795,289,435,197,0,11,0,11,0,11,0,11,360,245,0,11,0,11,0,11
1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois",2259,265,1340,191,1126,190,67,47,0,11,98,50,0,11,22,33,27,25,0,11,27,25,919,198,547,199,133,174,0,11,0,11,0,11,223,156,16,18,7,10,9,15
1400000US17031243200,17031243200,"Census Tract 2432, Cook County, Illinois",2318,239,1579,169,1429,174,84,88,0,11,45,36,0,11,0,11,21,18,0,11,21,18,739,225,347,144,6,9,0,11,3,6,0,11,364,207,19,30,19,30,0,11
1400000US17031243300,17031243300,"Census Tract 2433, Cook County, Illinois",2358,245,1629,253,1441,242,33,29,0,11,118,62,0,11,0,11,37,53,0,11,37,53,729,177,531,163,6,10,0,11,0,11,0,11,192,126,0,11,0,11,0,11
1400000US17031243400,17031243400,"Census Tract 2434, Cook County, Illinois",2804,281,1963,292,1427,210,249,175,0,11,159,79,0,11,0,11,128,73,9,14,119,71,841,252,435,187,22,35,0,11,0,11,0,11,274,187,110,114,46,43,64,99
1400000US17031243500,17031243500,"Census Tract 2435, Cook County, Illinois",3263,297,3057,298,2244,269,483,134,0,11,264,123,0,11,0,11,66,52,0,11,66,52,206,119,139,85,0,11,0,11,0,11,0,11,7,12,60,66,30,46,30,44
1400000US17031250200,17031250200,"Census Tract 2502, Cook County, Illinois",2748,279,1621,283,42,30,1521,276,0,11,30,29,0,11,0,11,28,33,0,11,28,33,1127,205,365,167,6,9,0,11,0,11,0,11,756,221,0,11,0,11,0,11
1400000US17031250300,17031250300,"Census Tract 2503, Cook County, Illinois",4827,502,3266,485,72,52,3023,461,0,11,42,38,19,30,0,11,110,101,0,11,110,101,1561,373,539,226,54,85,0,11,0,11,0,11,947,389,21,31,0,11,21,31
1400000US17031250400,17031250400,"Census Tract 2504, Cook County, Illinois",4438,608,3524,524,32,36,3427,523,35,54,12,20,0,11,18,28,0,11,0,11,0,11,914,506,264,244,73,82,0,11,0,11,0,11,451,414,126,205,126,205,0,11
1400000US17031250500,17031250500,"Census Tract 2505, Cook County, Illinois",7669,441,5510,572,2484,406,2550,471,15,24,216,130,0,15,0,15,245,178,17,25,228,179,2159,499,1097,397,0,15,0,15,0,15,0,15,972,423,90,112,90,112,0,15
1400000US17031250600,17031250600,"Census Tract 2506, Cook County, Illinois",4068,417,3611,457,70,74,3436,454,0,11,66,91,0,11,0,11,39,59,0,11,39,59,457,252,124,107,14,22,0,11,0,11,0,11,276,231,43,80,43,80,0,11
1400000US17031250700,17031250700,"Census Tract 2507, Cook County, Illinois",5194,750,4579,729,0,15,4454,726,0,15,0,15,0,15,102,168,23,36,0,15,23,36,615,399,221,128,103,166,0,15,0,15,0,15,291,358,0,15,0,15,0,15
1400000US17031250800,17031250800,"Census Tract 2508, Cook County, Illinois",2415,386,1941,371,50,59,1855,373,0,11,17,27,0,11,0,11,19,29,0,11,19,29,474,261,104,92,0,11,0,11,0,11,0,11,361,286,9,14,9,14,0,11
1400000US17031251000,17031251000,"Census Tract 2510, Cook County, Illinois",907,138,771,165,21,23,750,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,136,101,6,10,0,11,0,11,0,11,0,11,130,101,0,11,0,11,0,11
