GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
Id,Id2,Geography,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some Other Race alone,Not Hispanic or Latino: - Two or More Races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some Other Race alone,Hispanic or Latino: - Two or More Races
1580000US1714000031460500,1714000031460500,"Census Tract 4605, Cook County (part), Chicago city, Illinois",5789,5719,45,5540,14,22,2,8,88,70,11,30,0,0,0,16,13
1580000US1714000031460600,1714000031460600,"Census Tract 4606, Cook County (part), Chicago city, Illinois",1183,940,19,905,0,2,0,3,11,243,87,1,3,0,0,151,1
1580000US1714000031460700,1714000031460700,"Census Tract 4607, Cook County (part), Chicago city, Illinois",3314,1826,56,1736,2,4,8,3,17,1488,686,43,16,0,0,696,47
1580000US1714000031461000,1714000031461000,"Census Tract 4610, Cook County (part), Chicago city, Illinois",1496,976,48,909,4,5,0,1,9,520,250,17,9,0,0,218,26
1580000US1714000031470100,1714000031470100,"Census Tract 4701, Cook County (part), Chicago city, Illinois",2916,2896,19,2849,2,0,0,0,26,20,1,11,0,0,0,2,6
1580000US1714000031480100,1714000031480100,"Census Tract 4801, Cook County (part), Chicago city, Illinois",2033,2014,8,1970,4,9,0,5,18,19,3,7,1,0,0,7,1
1580000US1714000031480200,1714000031480200,"Census Tract 4802, Cook County (part), Chicago city, Illinois",1229,1210,3,1188,0,1,0,4,14,19,3,8,3,0,0,4,1
1580000US1714000031480300,1714000031480300,"Census Tract 4803, Cook County (part), Chicago city, Illinois",1468,1446,10,1409,1,0,0,2,24,22,0,15,0,0,0,3,4
1580000US1714000031480400,1714000031480400,"Census Tract 4804, Cook County (part), Chicago city, Illinois",5876,5785,41,5658,6,8,0,6,66,91,17,37,2,0,0,27,8
1580000US1714000031480500,1714000031480500,"Census Tract 4805, Cook County (part), Chicago city, Illinois",3206,2788,64,2672,6,8,0,5,33,418,189,21,1,0,0,188,19
1580000US1714000031490300,1714000031490300,"Census Tract 4903, Cook County (part), Chicago city, Illinois",2033,2022,9,1984,1,1,0,1,26,11,0,8,0,0,0,2,1
1580000US1714000031490400,1714000031490400,"Census Tract 4904, Cook County (part), Chicago city, Illinois",1059,1057,3,1051,2,0,0,0,1,2,1,1,0,0,0,0,0
1580000US1714000031490500,1714000031490500,"Census Tract 4905, Cook County (part), Chicago city, Illinois",2242,2220,29,2134,3,7,5,6,36,22,8,8,0,0,0,3,3
1580000US1714000031490600,1714000031490600,"Census Tract 4906, Cook County (part), Chicago city, Illinois",1562,1540,2,1504,2,2,0,0,30,22,0,15,3,0,0,1,3
1580000US1714000031490700,1714000031490700,"Census Tract 4907, Cook County (part), Chicago city, Illinois",3085,3059,4,3020,3,0,0,7,25,26,2,16,3,0,0,3,2
1580000US1714000031490800,1714000031490800,"Census Tract 4908, Cook County (part), Chicago city, Illinois",4007,3967,18,3894,5,2,1,0,47,40,12,14,1,0,0,8,5
1580000US1714000031490901,1714000031490901,"Census Tract 4909.01, Cook County (part), Chicago city, Illinois",3891,3857,12,3792,5,2,0,2,44,34,9,14,0,0,0,2,9
1580000US1714000031490902,1714000031490902,"Census Tract 4909.02, Cook County (part), Chicago city, Illinois",5086,5048,10,4998,8,2,0,6,24,38,4,31,0,0,0,1,2
1580000US1714000031491000,1714000031491000,"Census Tract 4910, Cook County (part), Chicago city, Illinois",5247,5196,13,5112,17,0,0,5,49,51,6,22,9,0,0,8,6
1580000US1714000031491100,1714000031491100,"Census Tract 4911, Cook County (part), Chicago city, Illinois",4514,4471,30,4393,2,8,1,2,35,43,5,24,2,0,0,7,5
1580000US1714000031491200,1714000031491200,"Census Tract 4912, Cook County (part), Chicago city, Illinois",2444,2408,18,2371,1,0,0,0,18,36,2,14,1,0,0,5,14
1580000US1714000031491300,1714000031491300,"Census Tract 4913, Cook County (part), Chicago city, Illinois",2886,2847,20,2802,8,2,0,0,15,39,3,4,0,0,0,25,7
1580000US1714000031491400,1714000031491400,"Census Tract 4914, Cook County (part), Chicago city, Illinois",2931,2891,15,2841,7,0,0,4,24,40,1,22,0,0,1,1,15
1580000US1714000031500100,1714000031500100,"Census Tract 5001, Cook County (part), Chicago city, Illinois",3644,3608,21,3554,0,0,0,1,32,36,3,18,0,0,0,7,8
1580000US1714000031500200,1714000031500200,"Census Tract 5002, Cook County (part), Chicago city, Illinois",2015,1977,12,1930,4,2,0,0,29,38,7,14,0,0,0,15,2
1580000US1714000031500300,1714000031500300,"Census Tract 5003, Cook County (part), Chicago city, Illinois",1666,1169,489,638,4,3,0,7,28,497,254,13,8,2,0,207,13
1580000US1714000031510100,1714000031510100,"Census Tract 5101, Cook County (part), Chicago city, Illinois",3530,682,425,221,10,11,1,0,14,2848,1294,52,49,1,0,1394,58
1580000US1714000031510200,1714000031510200,"Census Tract 5102, Cook County (part), Chicago city, Illinois",2986,2411,157,2211,5,2,0,5,31,575,268,8,8,0,0,267,24
1580000US1714000031510300,1714000031510300,"Census Tract 5103, Cook County (part), Chicago city, Illinois",5360,5305,27,5193,4,3,0,9,69,55,8,25,0,0,0,18,4
1580000US1714000031520100,1714000031520100,"Census Tract 5201, Cook County (part), Chicago city, Illinois",2075,334,192,123,0,0,4,1,14,1741,741,8,22,0,0,895,75
1580000US1714000031520200,1714000031520200,"Census Tract 5202, Cook County (part), Chicago city, Illinois",3817,695,275,370,19,6,0,2,23,3122,1193,36,51,6,0,1719,117
1580000US1714000031520300,1714000031520300,"Census Tract 5203, Cook County (part), Chicago city, Illinois",6215,913,758,112,5,10,0,1,27,5302,2521,30,48,2,0,2432,269
1580000US1714000031520400,1714000031520400,"Census Tract 5204, Cook County (part), Chicago city, Illinois",4090,781,706,52,3,5,0,2,13,3309,1489,36,37,4,0,1629,114
1580000US1714000031520500,1714000031520500,"Census Tract 5205, Cook County (part), Chicago city, Illinois",4301,1572,1451,65,6,19,0,7,24,2729,1454,8,22,9,0,1132,104
1580000US1714000031520600,1714000031520600,"Census Tract 5206, Cook County (part), Chicago city, Illinois",2544,671,587,55,6,13,1,0,9,1873,1081,16,27,4,0,653,92
1580000US1714000031530100,1714000031530100,"Census Tract 5301, Cook County (part), Chicago city, Illinois",2371,1235,50,1157,4,3,2,0,19,1136,407,20,4,0,0,674,31
1580000US1714000031530200,1714000031530200,"Census Tract 5302, Cook County (part), Chicago city, Illinois",5152,5085,17,4997,19,0,0,1,51,67,3,21,3,0,1,28,11
1580000US1714000031530300,1714000031530300,"Census Tract 5303, Cook County (part), Chicago city, Illinois",4273,4215,10,4160,3,1,0,0,41,58,15,19,8,0,0,9,7
1580000US1714000031530400,1714000031530400,"Census Tract 5304, Cook County (part), Chicago city, Illinois",2223,2163,17,2112,3,2,0,0,29,60,7,5,1,0,0,41,6
1580000US1714000031530501,1714000031530501,"Census Tract 5305.01, Cook County (part), Chicago city, Illinois",5402,5332,26,5229,11,3,0,5,58,70,0,28,6,0,0,28,8
1580000US1714000031530502,1714000031530502,"Census Tract 5305.02, Cook County (part), Chicago city, Illinois",1667,1648,4,1624,2,1,0,0,17,19,1,12,0,0,0,4,2
1580000US1714000031530503,1714000031530503,"Census Tract 5305.03, Cook County (part), Chicago city, Illinois",5345,5288,22,5205,3,3,0,3,52,57,3,26,1,1,0,13,13
1580000US1714000031530600,1714000031530600,"Census Tract 5306, Cook County (part), Chicago city, Illinois",3207,3165,20,3099,0,1,0,4,41,42,10,18,1,0,0,3,10
1580000US1714000031540101,1714000031540101,"Census Tract 5401.01, Cook County (part), Chicago city, Illinois",3373,3261,28,3192,4,2,0,0,35,112,31,8,0,0,0,66,7
1580000US1714000031540102,1714000031540102,"Census Tract 5401.02, Cook County (part), Chicago city, Illinois",3109,3089,4,3059,3,0,0,4,19,20,0,17,0,0,0,0,3
1580000US1714000031550100,1714000031550100,"Census Tract 5501, Cook County (part), Chicago city, Illinois",6628,3266,2863,288,17,37,0,1,60,3362,1713,41,56,10,2,1383,157
1580000US1714000031550200,1714000031550200,"Census Tract 5502, Cook County (part), Chicago city, Illinois",2798,1489,1372,76,5,11,0,0,25,1309,744,8,8,5,0,485,59
1580000US1714000031560100,1714000031560100,"Census Tract 5601, Cook County (part), Chicago city, Illinois",1473,533,188,252,3,72,2,1,15,940,573,9,1,0,0,307,50
1580000US1714000031560200,1714000031560200,"Census Tract 5602, Cook County (part), Chicago city, Illinois",1721,1507,8,1491,0,0,0,0,8,214,122,9,1,0,0,71,11
1580000US1714000031560300,1714000031560300,"Census Tract 5603, Cook County (part), Chicago city, Illinois",3187,1221,1012,135,0,67,0,2,5,1966,1108,13,17,9,0,733,86
1580000US1714000031560400,1714000031560400,"Census Tract 5604, Cook County (part), Chicago city, Illinois",1516,463,405,12,4,34,1,2,5,1053,573,18,27,13,0,391,31
1580000US1714000031560700,1714000031560700,"Census Tract 5607, Cook County (part), Chicago city, Illinois",3484,1731,1653,28,1,33,0,0,16,1753,1004,13,22,3,0,602,109
1580000US1714000031560800,1714000031560800,"Census Tract 5608, Cook County (part), Chicago city, Illinois",5411,3513,3426,8,6,37,0,2,34,1898,1030,6,23,4,0,764,71
1580000US1714000031560900,1714000031560900,"Census Tract 5609, Cook County (part), Chicago city, Illinois",5093,3706,3617,14,3,23,0,2,47,1387,867,5,13,0,0,464,38
1580000US1714000031561000,1714000031561000,"Census Tract 5610, Cook County (part), Chicago city, Illinois",5161,3888,3794,23,9,29,0,15,18,1273,769,11,32,0,0,418,43
1580000US1714000031561100,1714000031561100,"Census Tract 5611, Cook County (part), Chicago city, Illinois",5407,3449,3378,19,2,22,0,5,23,1958,1080,2,9,10,0,786,71
1580000US1714000031570100,1714000031570100,"Census Tract 5701, Cook County (part), Chicago city, Illinois",1257,341,294,15,0,23,0,1,8,916,406,7,13,0,0,459,31
1580000US1714000031570200,1714000031570200,"Census Tract 5702, Cook County (part), Chicago city, Illinois",1943,484,421,8,0,49,0,0,6,1459,753,8,29,6,0,618,45
1580000US1714000031570300,1714000031570300,"Census Tract 5703, Cook County (part), Chicago city, Illinois",6116,1281,1182,36,6,27,0,8,22,4835,2032,19,29,1,0,2589,165
1580000US1714000031570400,1714000031570400,"Census Tract 5704, Cook County (part), Chicago city, Illinois",1615,390,318,36,5,26,0,1,4,1225,520,3,18,0,1,639,44
1580000US1714000031570500,1714000031570500,"Census Tract 5705, Cook County (part), Chicago city, Illinois",2462,715,659,35,4,13,0,1,3,1747,815,8,22,0,0,834,68
1580000US1714000031580100,1714000031580100,"Census Tract 5801, Cook County (part), Chicago city, Illinois",2989,760,286,53,0,409,0,4,8,2229,1193,13,9,5,1,898,110
1580000US1714000031580200,1714000031580200,"Census Tract 5802, Cook County (part), Chicago city, Illinois",3515,615,271,48,2,274,0,1,19,2900,1254,16,28,1,0,1475,126
1580000US1714000031580300,1714000031580300,"Census Tract 5803, Cook County (part), Chicago city, Illinois",2426,331,91,23,5,204,0,0,8,2095,971,4,14,0,0,1037,69
1580000US1714000031580400,1714000031580400,"Census Tract 5804, Cook County (part), Chicago city, Illinois",4795,869,473,41,2,335,0,4,14,3926,1579,29,48,2,5,2135,128
1580000US1714000031580501,1714000031580501,"Census Tract 5805.01, Cook County (part), Chicago city, Illinois",5067,707,519,50,3,125,0,4,6,4360,1972,39,44,3,0,2149,153
1580000US1714000031580502,1714000031580502,"Census Tract 5805.02, Cook County (part), Chicago city, Illinois",5349,783,452,104,5,208,0,7,7,4566,2020,28,41,10,4,2303,160
1580000US1714000031580600,1714000031580600,"Census Tract 5806, Cook County (part), Chicago city, Illinois",5531,753,452,49,6,228,0,3,15,4778,2265,32,60,2,1,2260,158
1580000US1714000031580700,1714000031580700,"Census Tract 5807, Cook County (part), Chicago city, Illinois",6137,920,438,110,4,335,0,19,14,5217,2277,67,51,6,0,2651,165
1580000US1714000031580800,1714000031580800,"Census Tract 5808, Cook County (part), Chicago city, Illinois",2061,138,119,8,2,9,0,0,0,1923,794,5,15,0,0,1043,66
1580000US1714000031590500,1714000031590500,"Census Tract 5905, Cook County (part), Chicago city, Illinois",1672,671,395,24,4,238,0,0,10,1001,411,13,10,4,0,539,24
1580000US1714000031590600,1714000031590600,"Census Tract 5906, Cook County (part), Chicago city, Illinois",3564,897,617,35,3,203,2,4,33,2667,1306,25,24,0,0,1199,113
1580000US1714000031590700,1714000031590700,"Census Tract 5907, Cook County (part), Chicago city, Illinois",3100,767,439,33,1,276,0,0,18,2333,1385,13,17,3,0,818,97
1580000US1714000031600400,1714000031600400,"Census Tract 6004, Cook County (part), Chicago city, Illinois",3891,3279,1031,45,3,2174,0,2,24,612,303,4,7,8,5,260,25
1580000US1714000031600600,1714000031600600,"Census Tract 6006, Cook County (part), Chicago city, Illinois",2738,1687,783,15,5,864,0,1,19,1051,446,6,6,4,0,544,45
1580000US1714000031600700,1714000031600700,"Census Tract 6007, Cook County (part), Chicago city, Illinois",2545,1826,762,98,1,937,1,1,26,719,327,4,16,0,0,321,51
1580000US1714000031600900,1714000031600900,"Census Tract 6009, Cook County (part), Chicago city, Illinois",3699,2450,1214,239,9,941,0,6,41,1249,492,18,25,4,0,658,52
1580000US1714000031610300,1714000031610300,"Census Tract 6103, Cook County (part), Chicago city, Illinois",5658,698,321,252,4,92,0,7,22,4960,1893,34,78,4,0,2767,184
1580000US1714000031610400,1714000031610400,"Census Tract 6104, Cook County (part), Chicago city, Illinois",2213,104,64,27,2,4,1,5,1,2109,877,38,25,0,0,1102,67
1580000US1714000031610800,1714000031610800,"Census Tract 6108, Cook County (part), Chicago city, Illinois",1393,1166,1069,25,2,57,0,0,13,227,129,0,1,1,0,83,13
1580000US1714000031611000,1714000031611000,"Census Tract 6110, Cook County (part), Chicago city, Illinois",1098,841,11,811,0,2,0,7,10,257,86,7,1,0,0,163,0
1580000US1714000031611100,1714000031611100,"Census Tract 6111, Cook County (part), Chicago city, Illinois",2922,695,105,539,17,10,0,8,16,2227,802,14,39,0,0,1281,91
1580000US1714000031611200,1714000031611200,"Census Tract 6112, Cook County (part), Chicago city, Illinois",2824,827,102,680,5,21,0,4,15,1997,817,22,11,4,0,1070,73
1580000US1714000031611300,1714000031611300,"Census Tract 6113, Cook County (part), Chicago city, Illinois",3556,613,148,445,0,7,0,2,11,2943,1242,54,25,0,0,1526,96
1580000US1714000031611400,1714000031611400,"Census Tract 6114, Cook County (part), Chicago city, Illinois",4105,435,119,282,0,7,0,6,21,3670,1493,44,8,2,0,2007,116
1580000US1714000031611500,1714000031611500,"Census Tract 6115, Cook County (part), Chicago city, Illinois",3567,565,154,382,0,14,3,3,9,3002,1155,19,18,6,1,1730,73
1580000US1714000031611600,1714000031611600,"Census Tract 6116, Cook County (part), Chicago city, Illinois",1609,1093,19,1057,1,1,2,0,13,516,133,6,7,5,0,331,34
1580000US1714000031611700,1714000031611700,"Census Tract 6117, Cook County (part), Chicago city, Illinois",1990,1292,9,1267,0,0,0,0,16,698,217,26,25,3,0,406,21
1580000US1714000031611800,1714000031611800,"Census Tract 6118, Cook County (part), Chicago city, Illinois",2139,1642,13,1617,6,0,0,0,6,497,173,13,10,5,0,282,14
1580000US1714000031611900,1714000031611900,"Census Tract 6119, Cook County (part), Chicago city, Illinois",2045,1750,29,1703,0,0,0,1,17,295,124,20,0,0,0,144,7
1580000US1714000031612000,1714000031612000,"Census Tract 6120, Cook County (part), Chicago city, Illinois",1545,1467,17,1427,5,0,0,4,14,78,12,11,0,0,0,51,4
1580000US1714000031612100,1714000031612100,"Census Tract 6121, Cook County (part), Chicago city, Illinois",1470,1419,17,1381,5,0,0,1,15,51,22,7,0,0,0,17,5
1580000US1714000031620100,1714000031620100,"Census Tract 6201, Cook County (part), Chicago city, Illinois",4289,721,535,89,2,89,0,4,2,3568,1677,7,35,9,2,1744,94
1580000US1714000031620200,1714000031620200,"Census Tract 6202, Cook County (part), Chicago city, Illinois",2223,708,608,64,5,27,0,0,4,1515,715,9,8,0,0,707,76
1580000US1714000031620300,1714000031620300,"Census Tract 6203, Cook County (part), Chicago city, Illinois",6399,1748,1586,58,7,63,0,3,31,4651,2291,20,45,14,0,2132,149
1580000US1714000031620400,1714000031620400,"Census Tract 6204, Cook County (part), Chicago city, Illinois",5198,618,521,44,1,43,0,6,3,4580,2498,20,60,2,0,1865,135
1580000US1714000031630100,1714000031630100,"Census Tract 6301, Cook County (part), Chicago city, Illinois",1156,304,48,247,1,2,0,5,1,852,338,19,2,0,0,472,21
1580000US1714000031630200,1714000031630200,"Census Tract 6302, Cook County (part), Chicago city, Illinois",1931,216,152,28,0,28,0,1,7,1715,711,9,4,0,0,891,100
1580000US1714000031630300,1714000031630300,"Census Tract 6303, Cook County (part), Chicago city, Illinois",5521,339,230,75,0,22,5,4,3,5182,2117,10,38,6,11,2842,158
1580000US1714000031630400,1714000031630400,"Census Tract 6304, Cook County (part), Chicago city, Illinois",7083,448,389,40,2,7,0,6,4,6635,2958,14,55,4,2,3474,128
1580000US1714000031630500,1714000031630500,"Census Tract 6305, Cook County (part), Chicago city, Illinois",6364,468,296,144,6,12,0,4,6,5896,2804,24,48,10,0,2784,226
1580000US1714000031630800,1714000031630800,"Census Tract 6308, Cook County (part), Chicago city, Illinois",7107,770,298,422,3,15,0,3,29,6337,2948,66,54,9,0,3068,192
1580000US1714000031630900,1714000031630900,"Census Tract 6309, Cook County (part), Chicago city, Illinois",5363,488,342,109,5,23,0,1,8,4875,2212,41,45,1,0,2398,178
1580000US1714000031640100,1714000031640100,"Census Tract 6401, Cook County (part), Chicago city, Illinois",1211,458,381,44,0,10,0,9,14,753,394,8,3,0,5,328,15
1580000US1714000031640300,1714000031640300,"Census Tract 6403, Cook County (part), Chicago city, Illinois",6463,3556,3398,56,5,39,0,8,50,2907,1657,11,12,5,1,1006,215
1580000US1714000031640400,1714000031640400,"Census Tract 6404, Cook County (part), Chicago city, Illinois",3190,2179,2113,12,9,21,0,1,23,1011,587,5,15,3,0,345,56
1580000US1714000031640500,1714000031640500,"Census Tract 6405, Cook County (part), Chicago city, Illinois",3491,2321,2198,39,4,54,2,1,23,1170,657,13,12,1,0,443,44
1580000US1714000031640600,1714000031640600,"Census Tract 6406, Cook County (part), Chicago city, Illinois",3912,2312,2177,47,5,44,1,3,35,1600,851,11,17,14,0,627,80
1580000US1714000031640700,1714000031640700,"Census Tract 6407, Cook County (part), Chicago city, Illinois",3156,1396,1315,31,4,22,0,0,24,1760,1038,12,24,2,0,604,80
1580000US1714000031640800,1714000031640800,"Census Tract 6408, Cook County (part), Chicago city, Illinois",1716,433,339,53,0,22,1,12,6,1283,604,0,8,0,1,635,35
1580000US1714000031650100,1714000031650100,"Census Tract 6501, Cook County (part), Chicago city, Illinois",4816,741,529,153,6,32,0,4,17,4075,2154,18,19,0,0,1743,141
1580000US1714000031650200,1714000031650200,"Census Tract 6502, Cook County (part), Chicago city, Illinois",7320,1679,1495,114,7,38,0,1,24,5641,2933,24,39,13,0,2385,247
1580000US1714000031650301,1714000031650301,"Census Tract 6503.01, Cook County (part), Chicago city, Illinois",5711,1207,1101,54,3,26,1,6,16,4504,2482,25,54,1,5,1765,172
1580000US1714000031650302,1714000031650302,"Census Tract 6503.02, Cook County (part), Chicago city, Illinois",4344,636,482,127,4,13,1,0,9,3708,1813,10,30,0,0,1743,112
1580000US1714000031650400,1714000031650400,"Census Tract 6504, Cook County (part), Chicago city, Illinois",6743,1051,614,355,1,63,0,4,14,5692,2655,16,37,2,3,2798,181
1580000US1714000031650500,1714000031650500,"Census Tract 6505, Cook County (part), Chicago city, Illinois",4421,1372,703,587,7,38,1,3,33,3049,1713,29,26,6,0,1186,89
1580000US1714000031660301,1714000031660301,"Census Tract 6603.01, Cook County (part), Chicago city, Illinois",1785,636,38,586,0,0,0,0,12,1149,348,22,9,0,0,729,41
1580000US1714000031660302,1714000031660302,"Census Tract 6603.02, Cook County (part), Chicago city, Illinois",5527,1471,167,1248,4,20,0,16,16,4056,1635,36,56,0,0,2200,129
1580000US1714000031660400,1714000031660400,"Census Tract 6604, Cook County (part), Chicago city, Illinois",5960,721,386,300,4,9,1,5,16,5239,2282,32,60,0,2,2664,199
1580000US1714000031660500,1714000031660500,"Census Tract 6605, Cook County (part), Chicago city, Illinois",5534,1137,462,630,4,22,0,1,18,4397,1982,37,45,7,0,2204,122
1580000US1714000031660600,1714000031660600,"Census Tract 6606, Cook County (part), Chicago city, Illinois",6333,3958,171,3712,22,11,0,4,38,2375,931,36,71,2,0,1219,116
1580000US1714000031660700,1714000031660700,"Census Tract 6607, Cook County (part), Chicago city, Illinois",2366,2289,18,2234,4,13,0,0,20,77,23,16,0,0,0,29,9
1580000US1714000031660800,1714000031660800,"Census Tract 6608, Cook County (part), Chicago city, Illinois",5865,3950,268,3579,11,14,1,30,47,1915,570,38,21,0,1,1223,62
1580000US1714000031660900,1714000031660900,"Census Tract 6609, Cook County (part), Chicago city, Illinois",4232,3802,200,3527,1,24,0,3,47,430,122,41,1,0,0,237,29
1580000US1714000031661000,1714000031661000,"Census Tract 6610, Cook County (part), Chicago city, Illinois",5706,5282,117,5080,13,24,0,4,44,424,149,26,11,0,0,222,16
1580000US1714000031661100,1714000031661100,"Census Tract 6611, Cook County (part), Chicago city, Illinois",6542,3461,471,2910,6,35,0,8,31,3081,1522,60,6,7,0,1371,115
1580000US1714000031670100,1714000031670100,"Census Tract 6701, Cook County (part), Chicago city, Illinois",1516,1484,9,1453,5,3,0,0,14,32,3,12,0,0,0,17,0
1580000US1714000031670200,1714000031670200,"Census Tract 6702, Cook County (part), Chicago city, Illinois",1380,1346,0,1327,0,2,0,1,16,34,8,6,0,0,0,19,1
1580000US1714000031670300,1714000031670300,"Census Tract 6703, Cook County (part), Chicago city, Illinois",1411,1360,14,1317,1,5,0,6,17,51,20,5,0,0,1,22,3
1580000US1714000031670400,1714000031670400,"Census Tract 6704, Cook County (part), Chicago city, Illinois",1956,1826,6,1809,0,2,0,0,9,130,20,14,0,3,0,82,11
1580000US1714000031670500,1714000031670500,"Census Tract 6705, Cook County (part), Chicago city, Illinois",1321,1266,5,1236,2,0,0,0,23,55,17,20,0,0,0,17,1
1580000US1714000031670600,1714000031670600,"Census Tract 6706, Cook County (part), Chicago city, Illinois",1650,1615,0,1603,1,1,0,0,10,35,13,21,0,0,0,0,1
1580000US1714000031670700,1714000031670700,"Census Tract 6707, Cook County (part), Chicago city, Illinois",1491,1449,7,1422,6,0,0,0,14,42,3,18,0,0,0,16,5
1580000US1714000031670800,1714000031670800,"Census Tract 6708, Cook County (part), Chicago city, Illinois",1635,1614,2,1592,6,0,0,1,13,21,3,10,0,0,0,6,2
1580000US1714000031670900,1714000031670900,"Census Tract 6709, Cook County (part), Chicago city, Illinois",1351,1332,3,1316,0,3,0,1,9,19,0,11,0,1,0,6,1
1580000US1714000031671100,1714000031671100,"Census Tract 6711, Cook County (part), Chicago city, Illinois",1259,1237,6,1221,0,0,0,2,8,22,6,6,0,0,0,0,10
1580000US1714000031671200,1714000031671200,"Census Tract 6712, Cook County (part), Chicago city, Illinois",1252,1242,6,1225,1,0,0,0,10,10,2,3,4,0,0,1,0
1580000US1714000031671300,1714000031671300,"Census Tract 6713, Cook County (part), Chicago city, Illinois",2688,2649,10,2607,3,0,0,3,26,39,7,8,0,0,0,18,6
1580000US1714000031671400,1714000031671400,"Census Tract 6714, Cook County (part), Chicago city, Illinois",2072,2005,4,1985,1,0,0,1,14,67,27,8,2,0,0,27,3
1580000US1714000031671500,1714000031671500,"Census Tract 6715, Cook County (part), Chicago city, Illinois",3221,3179,16,3116,1,1,0,8,37,42,9,10,0,0,0,18,5
1580000US1714000031671600,1714000031671600,"Census Tract 6716, Cook County (part), Chicago city, Illinois",2495,2473,11,2430,12,0,0,1,19,22,0,12,0,0,0,8,2
1580000US1714000031671800,1714000031671800,"Census Tract 6718, Cook County (part), Chicago city, Illinois",1422,1391,5,1368,1,1,0,1,15,31,5,10,0,0,0,16,0
1580000US1714000031671900,1714000031671900,"Census Tract 6719, Cook County (part), Chicago city, Illinois",1378,1360,3,1343,0,0,0,0,14,18,0,6,1,0,0,8,3
1580000US1714000031672000,1714000031672000,"Census Tract 6720, Cook County (part), Chicago city, Illinois",3735,3650,5,3607,11,0,0,3,24,85,19,32,0,0,0,26,8
1580000US1714000031680500,1714000031680500,"Census Tract 6805, Cook County (part), Chicago city, Illinois",1481,1463,9,1444,0,0,1,1,8,18,3,5,0,0,0,10,0
1580000US1714000031680600,1714000031680600,"Census Tract 6806, Cook County (part), Chicago city, Illinois",1431,1414,1,1408,0,0,1,1,3,17,10,6,1,0,0,0,0
1580000US1714000031680900,1714000031680900,"Census Tract 6809, Cook County (part), Chicago city, Illinois",4019,3973,23,3871,12,29,0,3,35,46,5,36,1,1,0,2,1
1580000US1714000031681000,1714000031681000,"Census Tract 6810, Cook County (part), Chicago city, Illinois",3498,3459,7,3409,1,3,0,0,39,39,15,9,1,0,0,11,3
1580000US1714000031681100,1714000031681100,"Census Tract 6811, Cook County (part), Chicago city, Illinois",3517,3485,10,3419,9,0,0,3,44,32,1,25,0,0,0,1,5
1580000US1714000031681200,1714000031681200,"Census Tract 6812, Cook County (part), Chicago city, Illinois",2716,2690,10,2657,3,0,0,0,20,26,1,16,0,0,0,6,3
1580000US1714000031681300,1714000031681300,"Census Tract 6813, Cook County (part), Chicago city, Illinois",2936,2921,3,2887,4,1,6,1,19,15,1,8,0,0,0,1,5
1580000US1714000031681400,1714000031681400,"Census Tract 6814, Cook County (part), Chicago city, Illinois",3247,3224,8,3189,8,0,0,1,18,23,7,9,0,0,0,4,3
1580000US1714000031690300,1714000031690300,"Census Tract 6903, Cook County (part), Chicago city, Illinois",2191,2165,17,2123,6,0,0,3,16,26,3,21,0,0,0,0,2
1580000US1714000031690400,1714000031690400,"Census Tract 6904, Cook County (part), Chicago city, Illinois",3464,3418,11,3365,6,4,0,7,25,46,6,15,6,0,0,3,16
1580000US1714000031690500,1714000031690500,"Census Tract 6905, Cook County (part), Chicago city, Illinois",877,871,6,858,0,0,0,2,5,6,0,4,0,0,0,0,2
1580000US1714000031690900,1714000031690900,"Census Tract 6909, Cook County (part), Chicago city, Illinois",4520,4484,11,4384,24,4,0,1,60,36,1,25,0,0,0,1,9
1580000US1714000031691000,1714000031691000,"Census Tract 6910, Cook County (part), Chicago city, Illinois",2492,2466,13,2424,3,2,0,1,23,26,3,17,0,0,0,4,2
1580000US1714000031691100,1714000031691100,"Census Tract 6911, Cook County (part), Chicago city, Illinois",3266,3219,13,3173,10,3,0,1,19,47,15,21,0,0,0,9,2
1580000US1714000031691200,1714000031691200,"Census Tract 6912, Cook County (part), Chicago city, Illinois",2847,2835,13,2791,2,0,1,2,26,12,0,3,0,0,1,3,5
1580000US1714000031691300,1714000031691300,"Census Tract 6913, Cook County (part), Chicago city, Illinois",2448,2405,8,2368,5,1,0,0,23,43,14,14,1,0,0,6,8
1580000US1714000031691400,1714000031691400,"Census Tract 6914, Cook County (part), Chicago city, Illinois",3611,3576,44,3464,3,0,0,7,58,35,1,18,0,0,0,3,13
1580000US1714000031691500,1714000031691500,"Census Tract 6915, Cook County (part), Chicago city, Illinois",1930,1879,5,1843,6,0,1,3,21,51,20,8,0,0,0,20,3
